Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level)
2024-08-20T11:59:22,26672.00,5.19,262.44,-38247.98,1065
2024-08-20T11:59:23,26699.00,5.19,262.71,-38263.88,1066
2024-08-20T11:59:24,26727.00,5.20,263.00,-38280.35,1067
2024-08-20T11:59:25,26753.00,5.20,263.26,-38295.63,1068
2024-08-20T11:59:26,26780.00,5.21,263.54,-38311.48,1069
2024-08-20T11:59:27,26808.00,5.21,263.83,-38327.92,1070
2024-08-20T11:59:28,26835.00,5.22,264.10,-38343.76,1071
2024-08-20T11:59:29,26861.00,5.22,264.37,-38358.97,1072
2024-08-20T11:59:30,26886.00,5.23,264.63,-38373.62,1073
2024-08-20T11:59:31,26911.00,5.23,264.88,-38388.25,1074
2024-08-20T11:59:32,26936.00,5.23,265.14,-38402.85,1075
2024-08-20T11:59:33,26963.00,5.24,265.41,-38418.63,1076
2024-08-20T11:59:34,26991.00,5.25,265.70,-38434.96,1077
2024-08-20T11:59:35,27017.00,5.25,265.96,-38450.11,1078
2024-08-20T11:59:36,27046.00,5.25,266.26,-38467.02,1079
2024-08-20T11:59:37,27074.00,5.25,266.55,-38483.32,1080
2024-08-20T11:59:38,27101.00,5.25,266.82,-38499.02,1081
2024-08-20T11:59:39,27127.00,5.25,267.09,-38514.13,1082
2024-08-20T11:59:40,27152.00,5.25,267.35,-38528.65,1083
2024-08-20T11:59:41,27178.00,5.25,267.61,-38543.73,1084
2024-08-20T11:59:42,27204.00,5.26,267.88,-38558.81,1085
2024-08-20T11:59:43,27230.00,5.25,268.14,-38573.88,1086
2024-08-20T11:59:44,27255.00,5.26,268.40,-38588.35,1087
2024-08-20T11:59:45,27283.00,5.26,268.69,-38604.55,1088
2024-08-20T11:59:46,27311.00,5.26,268.97,-38620.73,1089
2024-08-20T11:59:47,27338.00,5.26,269.25,-38636.33,1090
2024-08-20T11:59:48,27363.00,5.26,269.50,-38650.76,1091
2024-08-20T11:59:49,27389.00,5.27,269.77,-38665.74,1092
2024-08-20T11:59:50,27414.00,5.27,270.03,-38680.15,1093
2024-08-20T11:59:52,27441.00,5.27,270.30,-38695.70,1094
2024-08-20T11:59:53,27467.00,5.27,270.57,-38710.66,1095
2024-08-20T11:59:54,27495.00,5.28,270.85,-38726.76,1096
2024-08-20T11:59:55,27521.00,5.28,271.12,-38741.69,1097
2024-08-20T11:59:56,27549.00,5.28,271.41,-38757.77,1098
2024-08-20T11:59:57,27576.00,5.28,271.68,-38773.25,1099
2024-08-20T11:59:58,27603.00,5.28,271.96,-38788.71,1100
2024-08-20T11:59:59,27629.00,5.28,272.22,-38803.61,1101
2024-08-20T12:00:00,27655.00,5.29,272.49,-38818.49,1102
2024-08-20T12:00:01,27683.00,5.29,272.78,-38834.50,1103
2024-08-20T12:00:02,27709.00,5.29,273.04,-38849.35,1104
2024-08-20T12:00:03,27737.00,5.29,273.33,-38865.33,1105
2024-08-20T12:00:04,27765.00,5.30,273.62,-38881.30,1106
2024-08-20T12:00:05,27794.00,5.30,273.91,-38897.83,1107
2024-08-20T12:00:06,27821.00,5.30,274.19,-38913.20,1108
2024-08-20T12:00:07,27848.00,5.31,274.46,-38928.56,1109
2024-08-20T12:00:08,27874.00,5.31,274.73,-38943.35,1110
2024-08-20T12:00:09,27899.00,5.31,274.99,-38957.55,1111
2024-08-20T12:00:10,27924.00,5.31,275.24,-38971.75,1112
2024-08-20T12:00:11,27950.00,5.32,275.51,-38986.49,1113
2024-08-20T12:00:12,27975.00,5.32,275.76,-39000.66,1114
2024-08-20T12:00:13,28002.00,5.32,276.04,-39015.96,1115
2024-08-20T12:00:14,28030.00,5.32,276.33,-39031.81,1116
2024-08-20T12:00:15,28056.00,5.33,276.59,-39046.52,1117
2024-08-20T12:00:16,28083.00,5.33,276.87,-39061.77,1118
2024-08-20T12:00:17,28109.00,5.33,277.13,-39076.45,1119
2024-08-20T12:00:18,28137.00,5.33,277.42,-39092.25,1120
2024-08-20T12:00:19,28163.00,5.34,277.69,-39106.90,1121
2024-08-20T12:00:20,28190.00,5.34,277.96,-39122.12,1122
2024-08-20T12:00:21,28217.00,5.34,278.24,-39137.31,1123
2024-08-20T12:00:22,28220.00,5.34,278.27,-39139.01,1124
2024-08-20T12:00:23,28220.00,5.34,278.27,-39139.01,1125
2024-08-20T12:00:24,28220.00,5.34,278.27,-39139.01,1126
2024-08-20T12:00:25,28221.00,5.34,278.28,-39139.56,1127
2024-08-20T12:00:26,28221.00,5.36,278.28,-39139.56,1128
2024-08-20T12:00:27,28220.00,5.36,278.27,-39139.01,1129
2024-08-20T12:00:28,28220.00,5.37,278.27,-39139.01,1130
2024-08-20T12:00:29,28220.00,5.37,278.27,-39139.01,1131
2024-08-20T12:00:30,28221.00,5.38,278.28,-39139.56,1132
2024-08-20T12:00:31,28220.00,5.38,278.27,-39139.01,1133
2024-08-20T12:00:32,28220.00,5.39,278.27,-39139.01,1134
2024-08-20T12:00:33,28220.00,5.39,278.27,-39139.01,1135
2024-08-20T12:00:34,28221.00,5.39,278.28,-39139.56,1136
2024-08-20T12:00:35,28220.00,5.39,278.27,-39139.01,1137
2024-08-20T12:00:36,28221.00,5.40,278.28,-39139.56,1138
2024-08-20T12:00:37,28220.00,5.41,278.27,-39139.01,1139
2024-08-20T12:00:38,28220.00,5.41,278.27,-39139.01,1140
2024-08-20T12:00:39,28220.00,5.41,278.27,-39139.01,1141
2024-08-20T12:00:40,28220.00,5.42,278.27,-39139.01,1142
2024-08-20T12:00:41,28221.00,5.43,278.28,-39139.56,1143
2024-08-20T12:00:42,28220.00,5.43,278.27,-39139.01,1144
2024-08-20T12:00:43,28220.00,5.44,278.27,-39139.01,1145
2024-08-20T12:00:44,28220.00,5.44,278.27,-39139.01,1146
2024-08-20T12:00:45,28221.00,5.44,278.28,-39139.56,1147
2024-08-20T12:00:46,28221.00,5.45,278.28,-39139.56,1148
2024-08-20T12:00:47,28220.00,5.45,278.27,-39139.01,1149
2024-08-20T12:00:48,28221.00,5.47,278.28,-39139.56,1150
2024-08-20T12:00:49,28221.00,5.47,278.28,-39139.56,1151
2024-08-20T12:00:50,28220.00,5.48,278.27,-39139.01,1152
2024-08-20T12:00:51,28221.00,5.48,278.28,-39139.56,1153
2024-08-20T12:00:53,28221.00,5.49,278.28,-39139.56,1154
2024-08-20T12:00:54,28221.00,5.49,278.28,-39139.56,1155
2024-08-20T12:00:55,28221.00,5.49,278.28,-39139.56,1156
2024-08-20T12:00:56,28220.00,5.49,278.27,-39139.01,1157
2024-08-20T12:00:57,28220.00,5.50,278.27,-39139.01,1158
2024-08-20T12:00:58,28221.00,5.51,278.28,-39139.56,1159
2024-08-20T12:00:59,28221.00,5.51,278.28,-39139.56,1160
2024-08-20T12:01:00,28220.00,5.51,278.27,-39139.01,1161
2024-08-20T12:01:01,28220.00,5.52,278.27,-39139.01,1162
2024-08-20T12:01:02,28221.00,5.52,278.28,-39139.56,1163
2024-08-20T12:01:03,28220.00,5.52,278.27,-39139.01,1164
2024-08-20T12:01:04,28221.00,5.53,278.28,-39139.56,1165
2024-08-20T12:01:05,28221.00,5.53,278.28,-39139.56,1166
2024-08-20T12:01:06,28221.00,5.53,278.28,-39139.56,1167
2024-08-20T12:01:07,28220.00,5.54,278.27,-39139.01,1168
2024-08-20T12:01:08,28220.00,5.54,278.27,-39139.01,1169
2024-08-20T12:01:09,28220.00,5.54,278.27,-39139.01,1170
2024-08-20T12:01:10,28220.00,5.55,278.27,-39139.01,1171
2024-08-20T12:01:11,28221.00,5.55,278.28,-39139.56,1172
2024-08-20T12:01:12,28221.00,5.55,278.28,-39139.56,1173
2024-08-20T12:01:13,28220.00,5.56,278.27,-39139.01,1174
2024-08-20T12:01:14,28220.00,5.56,278.27,-39139.01,1175
2024-08-20T12:01:15,28221.00,5.56,278.28,-39139.56,1176
2024-08-20T12:01:16,28220.00,5.57,278.27,-39139.01,1177
2024-08-20T12:01:17,28221.00,5.57,278.28,-39139.56,1178
2024-08-20T12:01:18,28220.00,5.57,278.27,-39139.01,1179
2024-08-20T12:01:19,28220.00,5.58,278.27,-39139.01,1180
2024-08-20T12:01:20,28220.00,5.58,278.27,-39139.01,1181
2024-08-20T12:01:21,28220.00,5.59,278.27,-39139.01,1182
2024-08-20T12:01:22,28220.00,5.59,278.27,-39139.01,1183
2024-08-20T12:01:23,28221.00,5.59,278.28,-39139.56,1184
2024-08-20T12:01:24,28221.00,5.60,278.28,-39139.56,1185
2024-08-20T12:01:25,28220.00,5.60,278.27,-39139.01,1186
2024-08-20T12:01:26,28220.00,5.60,278.27,-39139.01,1187
2024-08-20T12:01:27,28221.00,5.60,278.28,-39139.56,1188
2024-08-20T12:01:28,28220.00,5.61,278.27,-39139.01,1189
2024-08-20T12:01:29,28220.00,5.61,278.27,-39139.01,1190
2024-08-20T12:01:30,28220.00,5.61,278.27,-39139.01,1191
2024-08-20T12:01:31,28220.00,5.61,278.27,-39139.01,1192
2024-08-20T12:01:32,28220.00,5.62,278.27,-39139.01,1193
2024-08-20T12:01:33,28220.00,5.62,278.27,-39139.01,1194
2024-08-20T12:01:34,28219.00,5.62,278.26,-39138.44,1195
2024-08-20T12:01:35,28211.00,5.62,278.18,-39133.93,1196
2024-08-20T12:01:36,28200.00,5.61,278.06,-39127.75,1197
2024-08-20T12:01:37,28188.00,5.60,277.94,-39120.99,1198
2024-08-20T12:01:38,28176.00,5.57,277.82,-39114.23,1199
2024-08-20T12:01:39,28164.00,5.55,277.70,-39107.47,1200
2024-08-20T12:01:40,28152.00,5.53,277.57,-39100.71,1201
2024-08-20T12:01:41,28139.00,5.51,277.44,-39093.38,1202
2024-08-20T12:01:42,28127.00,5.50,277.32,-39086.61,1203
2024-08-20T12:01:43,28115.00,5.48,277.20,-39079.84,1204
2024-08-20T12:01:44,28102.00,5.46,277.06,-39072.51,1205
2024-08-20T12:01:45,28090.00,5.44,276.94,-39065.71,1206
2024-08-20T12:01:46,28077.00,5.43,276.81,-39058.37,1207
2024-08-20T12:01:47,28063.00,5.43,276.66,-39050.47,1208
2024-08-20T12:01:48,28049.00,5.42,276.52,-39042.55,1209
2024-08-20T12:01:49,28036.00,5.41,276.39,-39035.20,1210
2024-08-20T12:01:50,28023.00,5.41,276.25,-39027.84,1211
2024-08-20T12:01:51,28010.00,5.40,276.12,-39020.48,1212
2024-08-20T12:01:53,27998.00,5.39,276.00,-39013.70,1213
2024-08-20T12:01:54,27985.00,5.39,275.87,-39006.33,1214
2024-08-20T12:01:55,27972.00,5.38,275.73,-38998.96,1215
2024-08-20T12:01:56,27958.00,5.38,275.59,-38991.04,1216
2024-08-20T12:01:57,27942.00,5.37,275.43,-38981.96,1217
2024-08-20T12:01:58,27928.00,5.37,275.28,-38974.01,1218
2024-08-20T12:01:59,27915.00,5.37,275.15,-38966.64,1219
2024-08-20T12:02:00,27901.00,5.36,275.01,-38958.68,1220
2024-08-20T12:02:01,27888.00,5.35,274.87,-38951.30,1221
2024-08-20T12:02:02,27876.00,5.36,274.75,-38944.47,1222
2024-08-20T12:02:03,27863.00,5.34,274.62,-38937.10,1223
2024-08-20T12:02:04,27848.00,5.34,274.46,-38928.56,1224
2024-08-20T12:02:05,27831.00,5.34,274.29,-38918.89,1225
2024-08-20T12:02:06,27814.00,5.33,274.12,-38909.21,1226
2024-08-20T12:02:07,27797.00,5.33,273.94,-38899.54,1227
2024-08-20T12:02:08,27781.00,5.33,273.78,-38890.42,1228
2024-08-20T12:02:09,27766.00,5.32,273.63,-38881.88,1229
2024-08-20T12:02:10,27751.00,5.32,273.47,-38873.32,1230
2024-08-20T12:02:11,27735.00,5.32,273.31,-38864.19,1231
2024-08-20T12:02:12,27719.00,5.31,273.14,-38855.06,1232
2024-08-20T12:02:13,27704.00,5.31,272.99,-38846.48,1233
2024-08-20T12:02:14,27687.00,5.31,272.82,-38836.78,1234
2024-08-20T12:02:15,27672.00,5.31,272.66,-38828.20,1235
2024-08-20T12:02:16,27655.00,5.30,272.49,-38818.49,1236
2024-08-20T12:02:17,27639.00,5.30,272.33,-38809.34,1237
2024-08-20T12:02:18,27624.00,5.30,272.17,-38800.75,1238
2024-08-20T12:02:19,27606.00,5.30,271.99,-38790.44,1239
2024-08-20T12:02:20,27586.00,5.30,271.78,-38778.98,1240
2024-08-20T12:02:21,27567.00,5.29,271.59,-38768.09,1241
2024-08-20T12:02:22,27549.00,5.29,271.41,-38757.77,1242
2024-08-20T12:02:23,27530.00,5.29,271.21,-38746.86,1243
2024-08-20T12:02:24,27510.00,5.28,271.01,-38735.38,1244
2024-08-20T12:02:25,27492.00,5.28,270.82,-38725.04,1245
2024-08-20T12:02:26,27473.00,5.28,270.63,-38714.11,1246
2024-08-20T12:02:27,27452.00,5.28,270.41,-38702.03,1247
2024-08-20T12:02:28,27432.00,5.27,270.21,-38690.52,1248
2024-08-20T12:02:29,27412.00,5.27,270.00,-38679.01,1249
2024-08-20T12:02:30,27392.00,5.26,269.80,-38667.47,1250
2024-08-20T12:02:31,27372.00,5.27,269.60,-38655.95,1251
2024-08-20T12:02:32,27352.00,5.26,269.39,-38644.40,1252
2024-08-20T12:02:33,27331.00,5.26,269.18,-38632.30,1253
2024-08-20T12:02:34,27311.00,5.26,268.97,-38620.73,1254
2024-08-20T12:02:35,27288.00,5.26,268.74,-38607.44,1255
2024-08-20T12:02:36,27265.00,5.25,268.50,-38594.14,1256
2024-08-20T12:02:37,27243.00,5.25,268.28,-38581.40,1257
2024-08-20T12:02:38,27221.00,5.25,268.05,-38568.66,1258
2024-08-20T12:02:39,27199.00,5.25,267.83,-38555.92,1259
2024-08-20T12:02:40,27178.00,5.25,267.61,-38543.73,1260
2024-08-20T12:02:41,27156.00,5.23,267.39,-38530.98,1261
2024-08-20T12:02:42,27134.00,5.23,267.16,-38518.19,1262
2024-08-20T12:02:43,27113.00,5.23,266.95,-38505.99,1263
2024-08-20T12:02:44,27091.00,5.22,266.72,-38493.21,1264
2024-08-20T12:02:45,27069.00,5.22,266.50,-38480.41,1265
2024-08-20T12:02:46,27047.00,5.22,266.27,-38467.60,1266
2024-08-20T12:02:47,27025.00,5.22,266.05,-38454.79,1267
2024-08-20T12:02:48,27001.00,5.22,265.80,-38440.79,1268
2024-08-20T12:02:49,26976.00,5.21,265.55,-38426.20,1269
2024-08-20T12:02:50,26951.00,5.21,265.29,-38411.61,1270
2024-08-20T12:02:51,26926.00,5.21,265.03,-38397.00,1271
2024-08-20T12:02:53,26899.00,5.20,264.76,-38381.22,1272
2024-08-20T12:02:54,26872.00,5.20,264.48,-38365.42,1273
2024-08-20T12:02:55,26843.00,5.19,264.19,-38348.43,1274
2024-08-20T12:02:56,26813.00,5.19,263.88,-38330.85,1275
2024-08-20T12:02:57,26783.00,5.19,263.57,-38313.25,1276
2024-08-20T12:02:58,26753.00,5.19,263.26,-38295.63,1277
2024-08-20T12:02:59,26725.00,5.18,262.98,-38279.16,1278
2024-08-20T12:03:00,26696.00,5.18,262.68,-38262.11,1279
2024-08-20T12:03:01,26669.00,5.18,262.41,-38246.21,1280
2024-08-20T12:03:02,26640.00,5.17,262.11,-38229.13,1281
2024-08-20T12:03:03,26612.00,5.18,261.82,-38212.61,1282
2024-08-20T12:03:04,26582.00,5.17,261.52,-38194.90,1283
2024-08-20T12:03:05,26552.00,5.17,261.21,-38177.17,1284
2024-08-20T12:03:06,26524.00,5.17,260.92,-38160.61,1285
2024-08-20T12:03:07,26497.00,5.16,260.65,-38144.63,1286
2024-08-20T12:03:08,26470.00,5.16,260.37,-38128.64,1287
2024-08-20T12:03:09,26442.00,5.16,260.08,-38112.04,1288
2024-08-20T12:03:10,26411.00,5.15,259.77,-38093.64,1289
2024-08-20T12:03:11,26381.00,5.15,259.46,-38075.82,1290
2024-08-20T12:03:12,26350.00,5.15,259.14,-38057.40,1291
2024-08-20T12:03:13,26321.00,5.15,258.85,-38040.14,1292
2024-08-20T12:03:14,26292.00,5.14,258.55,-38022.86,1293
2024-08-20T12:03:15,26262.00,5.14,258.24,-38004.98,1294
2024-08-20T12:03:16,26234.00,5.13,257.96,-37988.28,1295
2024-08-20T12:03:17,26204.00,5.13,257.65,-37970.36,1296
2024-08-20T12:03:18,26173.00,5.12,257.33,-37951.84,1297
2024-08-20T12:03:19,26141.00,5.12,257.01,-37932.68,1298
2024-08-20T12:03:20,26110.00,5.11,256.69,-37914.12,1299
2024-08-20T12:03:21,26079.00,5.11,256.37,-37895.55,1300
2024-08-20T12:03:22,26048.00,5.11,256.05,-37876.93,1301
2024-08-20T12:03:23,26017.00,5.11,255.74,-37858.31,1302
2024-08-20T12:03:24,25988.00,5.11,255.44,-37840.87,1303
2024-08-20T12:03:25,25960.00,5.10,255.15,-37824.04,1304
2024-08-20T12:03:26,25930.00,5.10,254.85,-37805.95,1305
2024-08-20T12:03:27,25899.00,5.09,254.53,-37787.27,1306
2024-08-20T12:03:28,25870.00,5.09,254.23,-37769.77,1307
2024-08-20T12:03:29,25839.00,5.09,253.92,-37751.05,1308
2024-08-20T12:03:30,25806.00,5.08,253.58,-37731.09,1309
2024-08-20T12:03:31,25772.00,5.09,253.23,-37710.51,1310
2024-08-20T12:03:32,25737.00,5.08,252.87,-37689.31,1311
2024-08-20T12:03:33,25704.00,5.08,252.54,-37669.29,1312
2024-08-20T12:03:34,25669.00,5.07,252.18,-37648.04,1313
2024-08-20T12:03:35,25635.00,5.07,251.83,-37627.37,1314
2024-08-20T12:03:36,25601.00,5.07,251.48,-37606.68,1315
2024-08-20T12:03:37,25568.00,5.07,251.14,-37586.58,1316
2024-08-20T12:03:38,25534.00,5.06,250.80,-37565.84,1317
2024-08-20T12:03:39,25500.00,5.06,250.45,-37545.09,1318
2024-08-20T12:03:40,25466.00,5.06,250.10,-37524.31,1319
2024-08-20T12:03:41,25433.00,5.05,249.76,-37504.13,1320
2024-08-20T12:03:42,25399.00,5.05,249.42,-37483.30,1321
2024-08-20T12:03:43,25365.00,5.05,249.07,-37462.46,1322
2024-08-20T12:03:44,25331.00,5.05,248.72,-37441.58,1323
2024-08-20T12:03:45,25298.00,5.04,248.38,-37421.30,1324
2024-08-20T12:03:46,25263.00,5.04,248.03,-37399.78,1325
2024-08-20T12:03:47,25230.00,5.03,247.69,-37379.46,1326
2024-08-20T12:03:48,25196.00,5.03,247.34,-37358.50,1327
2024-08-20T12:03:49,25163.00,5.03,247.00,-37338.14,1328
2024-08-20T12:03:50,25130.00,5.03,246.66,-37317.75,1329
2024-08-20T12:03:51,25096.00,5.02,246.32,-37296.73,1330
2024-08-20T12:03:52,25062.00,5.02,245.97,-37275.68,1331
2024-08-20T12:03:54,25029.00,5.02,245.63,-37255.24,1332
2024-08-20T12:03:55,24998.00,5.01,245.31,-37236.00,1333
2024-08-20T12:03:56,24964.00,5.01,244.97,-37214.88,1334
2024-08-20T12:03:57,24930.00,5.00,244.62,-37193.74,1335
2024-08-20T12:03:58,24896.00,5.00,244.27,-37172.59,1336
2024-08-20T12:03:59,24862.00,5.00,243.92,-37151.40,1337
2024-08-20T12:04:00,24831.00,4.99,243.61,-37132.05,1338
2024-08-20T12:04:01,24797.00,4.99,243.26,-37110.82,1339
2024-08-20T12:04:02,24762.00,4.98,242.90,-37088.94,1340
2024-08-20T12:04:03,24727.00,4.98,242.54,-37067.05,1341
2024-08-20T12:04:04,24695.00,4.98,242.22,-37047.00,1342
2024-08-20T12:04:05,24662.00,4.98,241.88,-37026.30,1343
2024-08-20T12:04:06,24628.00,4.98,241.53,-37004.95,1344
2024-08-20T12:04:07,24594.00,4.97,241.18,-36983.57,1345
2024-08-20T12:04:08,24561.00,4.97,240.85,-36962.81,1346
2024-08-20T12:04:09,24528.00,4.97,240.51,-36942.02,1347
2024-08-20T12:04:10,24498.00,4.97,240.20,-36923.10,1348
2024-08-20T12:04:11,24464.00,4.96,239.85,-36901.63,1349
2024-08-20T12:04:12,24431.00,4.96,239.52,-36880.79,1350
2024-08-20T12:04:13,24397.00,4.95,239.17,-36859.26,1351
2024-08-20T12:04:14,24363.00,4.95,238.82,-36837.73,1352
2024-08-20T12:04:15,24332.00,4.95,238.50,-36818.08,1353
2024-08-20T12:04:16,24301.00,4.95,238.19,-36798.39,1354
2024-08-20T12:04:17,24266.00,4.95,237.83,-36776.16,1355
2024-08-20T12:04:18,24232.00,4.94,237.48,-36754.54,1356
2024-08-20T12:04:19,24199.00,4.94,237.14,-36733.51,1357
2024-08-20T12:04:20,24166.00,4.94,236.81,-36712.47,1358
2024-08-20T12:04:21,24133.00,4.94,236.47,-36691.41,1359
2024-08-20T12:04:22,24097.00,4.93,236.10,-36668.39,1360
2024-08-20T12:04:23,24061.00,4.93,235.73,-36645.36,1361
2024-08-20T12:04:24,24026.00,4.93,235.37,-36622.95,1362
2024-08-20T12:04:25,23996.00,4.93,235.07,-36603.70,1363
2024-08-20T12:04:26,23963.00,4.92,234.73,-36582.52,1364
2024-08-20T12:04:27,23930.00,4.92,234.39,-36561.32,1365
2024-08-20T12:04:28,23897.00,4.92,234.05,-36540.07,1366
2024-08-20T12:04:29,23862.00,4.91,233.70,-36517.53,1367
2024-08-20T12:04:30,23829.00,4.91,233.36,-36496.25,1368
2024-08-20T12:04:31,23797.00,4.90,233.03,-36475.59,1369
2024-08-20T12:04:32,23763.00,4.89,232.68,-36453.62,1370
2024-08-20T12:04:33,23728.00,4.89,232.33,-36430.96,1371
2024-08-20T12:04:34,23692.00,4.89,231.96,-36407.65,1372
2024-08-20T12:04:35,23653.00,4.88,231.56,-36382.35,1373
2024-08-20T12:04:36,23613.00,4.88,231.15,-36356.36,1374
2024-08-20T12:04:37,23572.00,4.88,230.73,-36329.70,1375
2024-08-20T12:04:38,23533.00,4.87,230.33,-36304.29,1376
2024-08-20T12:04:39,23494.00,4.87,229.93,-36278.85,1377
2024-08-20T12:04:40,23452.00,4.87,229.50,-36251.43,1378
2024-08-20T12:04:41,23411.00,4.87,229.08,-36224.61,1379
2024-08-20T12:04:42,23372.00,4.86,228.68,-36199.05,1380
2024-08-20T12:04:43,23331.00,4.86,228.27,-36172.16,1381
2024-08-20T12:04:44,23290.00,4.86,227.85,-36145.24,1382
2024-08-20T12:04:45,23250.00,4.85,227.44,-36118.92,1383
2024-08-20T12:04:46,23208.00,4.85,227.01,-36091.26,1384
2024-08-20T12:04:47,23168.00,4.85,226.60,-36064.88,1385
2024-08-20T12:04:48,23130.00,4.84,226.21,-36039.78,1386
2024-08-20T12:04:49,23090.00,4.84,225.80,-36013.31,1387
2024-08-20T12:04:50,23047.00,4.84,225.36,-35984.82,1388
2024-08-20T12:04:51,23007.00,4.83,224.95,-35958.29,1389
2024-08-20T12:04:52,22968.00,4.83,224.55,-35932.38,1390
2024-08-20T12:04:53,22926.00,4.83,224.12,-35904.44,1391
2024-08-20T12:04:55,22884.00,4.82,223.69,-35876.46,1392
2024-08-20T12:04:56,22844.00,4.82,223.28,-35849.77,1393
2024-08-20T12:04:57,22803.00,4.82,222.86,-35822.38,1394
2024-08-20T12:04:58,22760.00,4.82,222.42,-35793.61,1395
2024-08-20T12:04:59,22717.00,4.81,221.99,-35764.79,1396
2024-08-20T12:05:00,22674.00,4.81,221.55,-35735.92,1397
2024-08-20T12:05:01,22631.00,4.81,221.11,-35707.02,1398
2024-08-20T12:05:02,22587.00,4.80,220.66,-35677.39,1399
2024-08-20T12:05:03,22545.00,4.80,220.23,-35649.07,1400
2024-08-20T12:05:04,22502.00,4.79,219.79,-35620.02,1401
2024-08-20T12:05:05,22458.00,4.78,219.34,-35590.25,1402
2024-08-20T12:05:06,22415.00,4.78,218.90,-35561.13,1403
2024-08-20T12:05:07,22373.00,4.77,218.47,-35532.63,1404
2024-08-20T12:05:08,22331.00,4.78,218.04,-35504.09,1405
2024-08-20T12:05:09,22287.00,4.77,217.59,-35474.14,1406
2024-08-20T12:05:10,22243.00,4.77,217.14,-35444.15,1407
2024-08-20T12:05:11,22199.00,4.76,216.69,-35414.10,1408
2024-08-20T12:05:12,22158.00,4.76,216.27,-35386.06,1409
2024-08-20T12:05:13,22118.00,4.76,215.86,-35358.67,1410
2024-08-20T12:05:14,22076.00,4.76,215.43,-35329.86,1411
2024-08-20T12:05:15,22032.00,4.75,214.98,-35299.63,1412
2024-08-20T12:05:16,21992.00,4.75,214.57,-35272.12,1413
2024-08-20T12:05:17,21944.00,4.74,214.08,-35239.03,1414
2024-08-20T12:05:18,21895.00,4.74,213.58,-35205.20,1415
2024-08-20T12:05:19,21848.00,4.74,213.10,-35172.70,1416
2024-08-20T12:05:20,21802.00,4.74,212.63,-35140.82,1417
2024-08-20T12:05:21,21756.00,4.73,212.16,-35108.91,1418
2024-08-20T12:05:22,21710.00,4.73,211.69,-35076.93,1419
2024-08-20T12:05:23,21666.00,4.73,211.24,-35046.28,1420
2024-08-20T12:05:24,21623.00,4.72,210.80,-35016.29,1421
2024-08-20T12:05:25,21579.00,4.72,210.35,-34985.55,1422
2024-08-20T12:05:26,21536.00,4.72,209.91,-34955.46,1423
2024-08-20T12:05:27,21493.00,4.71,209.47,-34925.32,1424
2024-08-20T12:05:28,21449.00,4.71,209.02,-34894.43,1425
2024-08-20T12:05:29,21406.00,4.71,208.58,-34864.19,1426
2024-08-20T12:05:30,21366.00,4.70,208.17,-34836.02,1427
2024-08-20T12:05:31,21322.00,4.70,207.72,-34804.98,1428
2024-08-20T12:05:32,21279.00,4.70,207.28,-34774.59,1429
2024-08-20T12:05:33,21239.00,4.70,206.87,-34746.29,1430
2024-08-20T12:05:34,21195.00,4.69,206.42,-34715.10,1431
2024-08-20T12:05:35,21151.00,4.68,205.97,-34683.86,1432
2024-08-20T12:05:36,21108.00,4.68,205.53,-34653.27,1433
2024-08-20T12:05:37,21066.00,4.67,205.10,-34623.35,1434
2024-08-20T12:05:38,21024.00,4.67,204.67,-34593.39,1435
2024-08-20T12:05:39,20982.00,4.67,204.24,-34563.36,1436
2024-08-20T12:05:40,20941.00,4.67,203.82,-34534.02,1437
2024-08-20T12:05:41,20902.00,4.66,203.42,-34506.05,1438
2024-08-20T12:05:42,20860.00,4.66,202.99,-34475.90,1439
2024-08-20T12:05:43,20817.00,4.66,202.55,-34444.97,1440
2024-08-20T12:05:44,20775.00,4.65,202.12,-34414.71,1441
2024-08-20T12:05:45,20733.00,4.65,201.69,-34384.40,1442
2024-08-20T12:05:46,20691.00,4.65,201.26,-34354.04,1443
2024-08-20T12:05:47,20647.00,4.65,200.81,-34322.18,1444
2024-08-20T12:05:48,20604.00,4.64,200.37,-34290.99,1445
2024-08-20T12:05:49,20560.00,4.64,199.92,-34259.03,1446
2024-08-20T12:05:50,20515.00,4.64,199.46,-34226.28,1447
2024-08-20T12:05:51,20470.00,4.64,199.00,-34193.47,1448
2024-08-20T12:05:52,20425.00,4.63,198.54,-34160.61,1449
2024-08-20T12:05:53,20380.00,4.63,198.08,-34127.68,1450
2024-08-20T12:05:54,20333.00,4.63,197.60,-34093.23,1451
2024-08-20T12:05:56,20291.00,4.62,197.17,-34062.39,1452
2024-08-20T12:05:57,20247.00,4.62,196.72,-34030.02,1453
2024-08-20T12:05:58,20204.00,4.62,196.28,-33998.34,1454
2024-08-20T12:05:59,20161.00,4.62,195.84,-33966.60,1455
2024-08-20T12:06:00,20116.00,4.61,195.38,-33933.32,1456
2024-08-20T12:06:01,20073.00,4.61,194.94,-33901.48,1457
2024-08-20T12:06:02,20030.00,4.61,194.50,-33869.56,1458
2024-08-20T12:06:03,19983.00,4.61,194.02,-33834.63,1459
2024-08-20T12:06:04,19941.00,4.61,193.59,-33803.35,1460
2024-08-20T12:06:05,19897.00,4.60,193.14,-33770.52,1461
2024-08-20T12:06:06,19853.00,4.60,192.69,-33737.64,1462
