Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),
2024-10-06 8:01:00,27487,5.36,270.77,-38722.16,1315
2024-10-06 8:01:01,27520,5.37,271.11,-38741.12,1316
2024-10-06 8:01:02,27555,5.37,271.47,-38761.21,1317
2024-10-06 8:01:03,27590,5.38,271.83,-38781.27,1318
2024-10-06 8:01:05,27623,5.38,272.16,-38800.17,1319
2024-10-06 8:01:06,27655,5.38,272.49,-38818.49,1320
2024-10-06 8:01:07,27668,5.38,272.62,-38825.93,1321
2024-10-06 8:01:08,27669,5.39,272.63,-38826.49,1322
2024-10-06 8:01:09,27669,5.39,272.63,-38826.49,1323
2024-10-06 8:01:10,27670,5.39,272.64,-38827.07,1324
2024-10-06 8:01:11,27669,5.39,272.63,-38826.49,1325
2024-10-06 8:01:12,27669,5.39,272.63,-38826.49,1326
2024-10-06 8:01:13,27670,5.39,272.64,-38827.07,1327
2024-10-06 8:01:14,27670,5.4,272.64,-38827.07,1328
2024-10-06 8:01:15,27670,5.4,272.64,-38827.07,1329
2024-10-06 8:01:16,27670,5.4,272.64,-38827.07,1330
2024-10-06 8:01:17,27669,5.41,272.63,-38826.49,1331
2024-10-06 8:01:18,27670,5.41,272.64,-38827.07,1332
2024-10-06 8:01:19,27669,5.41,272.63,-38826.49,1333
2024-10-06 8:01:20,27670,5.41,272.64,-38827.07,1334
2024-10-06 8:01:21,27670,5.42,272.64,-38827.07,1335
2024-10-06 8:01:22,27670,5.42,272.64,-38827.07,1336
2024-10-06 8:01:23,27670,5.42,272.64,-38827.07,1337
2024-10-06 8:01:24,27669,5.43,272.63,-38826.49,1338
2024-10-06 8:01:25,27670,5.43,272.64,-38827.07,1339
2024-10-06 8:01:26,27670,5.43,272.64,-38827.07,1340
2024-10-06 8:01:27,27670,5.43,272.64,-38827.07,1341
2024-10-06 8:01:28,27669,5.44,272.63,-38826.49,1342
2024-10-06 8:01:29,27669,5.44,272.63,-38826.49,1343
2024-10-06 8:01:30,27670,5.44,272.64,-38827.07,1344
2024-10-06 8:01:31,27670,5.44,272.64,-38827.07,1345
2024-10-06 8:01:32,27670,5.45,272.64,-38827.07,1346
2024-10-06 8:01:33,27670,5.45,272.64,-38827.07,1347
2024-10-06 8:01:34,27670,5.45,272.64,-38827.07,1348
2024-10-06 8:01:35,27669,5.45,272.63,-38826.49,1349
2024-10-06 8:01:36,27670,5.46,272.64,-38827.07,1350
2024-10-06 8:01:37,27669,5.45,272.63,-38826.49,1351
2024-10-06 8:01:38,27670,5.47,272.64,-38827.07,1352
2024-10-06 8:01:39,27670,5.47,272.64,-38827.07,1353
2024-10-06 8:01:40,27670,5.47,272.64,-38827.07,1354
2024-10-06 8:01:41,27670,5.47,272.64,-38827.07,1355
2024-10-06 8:01:42,27670,5.48,272.64,-38827.07,1356
2024-10-06 8:01:43,27670,5.48,272.64,-38827.07,1357
2024-10-06 8:01:44,27670,5.48,272.64,-38827.07,1358
2024-10-06 8:01:45,27670,5.48,272.64,-38827.07,1359
2024-10-06 8:01:46,27670,5.49,272.64,-38827.07,1360
2024-10-06 8:01:47,27669,5.49,272.63,-38826.49,1361
2024-10-06 8:01:48,27670,5.49,272.64,-38827.07,1362
2024-10-06 8:01:49,27669,5.49,272.63,-38826.49,1363
2024-10-06 8:01:50,27670,5.49,272.64,-38827.07,1364
2024-10-06 8:01:51,27669,5.49,272.63,-38826.49,1365
2024-10-06 8:01:52,27669,5.49,272.63,-38826.49,1366
2024-10-06 8:01:53,27670,5.5,272.64,-38827.07,1367
2024-10-06 8:01:54,27669,5.5,272.63,-38826.49,1368
2024-10-06 8:01:55,27670,5.5,272.64,-38827.07,1369
2024-10-06 8:01:56,27669,5.5,272.63,-38826.49,1370
2024-10-06 8:01:57,27669,5.5,272.63,-38826.49,1371
2024-10-06 8:01:58,27670,5.51,272.64,-38827.07,1372
2024-10-06 8:01:59,27670,5.51,272.64,-38827.07,1373
2024-10-06 8:02:00,27670,5.51,272.64,-38827.07,1374
2024-10-06 8:02:01,27670,5.51,272.64,-38827.07,1375
2024-10-06 8:02:02,27669,5.51,272.63,-38826.49,1376
2024-10-06 8:02:03,27669,5.51,272.63,-38826.49,1377
2024-10-06 8:02:04,27670,5.52,272.64,-38827.07,1378
2024-10-06 8:02:05,27670,5.52,272.64,-38827.07,1379
2024-10-06 8:02:06,27669,5.52,272.63,-38826.49,1380
2024-10-06 8:02:07,27670,5.52,272.64,-38827.07,1381
2024-10-06 8:02:08,27670,5.52,272.64,-38827.07,1382
2024-10-06 8:02:09,27670,5.52,272.64,-38827.07,1383
2024-10-06 8:02:10,27670,5.52,272.64,-38827.07,1384
2024-10-06 8:02:11,27670,5.53,272.64,-38827.07,1385
2024-10-06 8:02:12,27670,5.53,272.64,-38827.07,1386
2024-10-06 8:02:13,27670,5.53,272.64,-38827.07,1387
2024-10-06 8:02:14,27670,5.53,272.64,-38827.07,1388
2024-10-06 8:02:16,27670,5.53,272.64,-38827.07,1389
2024-10-06 8:02:17,27670,5.53,272.64,-38827.07,1390
2024-10-06 8:02:18,27670,5.53,272.64,-38827.07,1391
2024-10-06 8:02:19,27669,5.53,272.63,-38826.49,1392
2024-10-06 8:02:20,27670,5.53,272.64,-38827.07,1393
2024-10-06 8:02:21,27670,5.54,272.64,-38827.07,1394
2024-10-06 8:02:22,27670,5.54,272.64,-38827.07,1395
2024-10-06 8:02:23,27669,5.54,272.63,-38826.49,1396
2024-10-06 8:02:24,27670,5.54,272.64,-38827.07,1397
2024-10-06 8:02:25,27670,5.54,272.64,-38827.07,1398
2024-10-06 8:02:26,27670,5.54,272.64,-38827.07,1399
2024-10-06 8:02:27,27670,5.55,272.64,-38827.07,1400
2024-10-06 8:02:28,27670,5.55,272.64,-38827.07,1401
2024-10-06 8:02:29,27670,5.54,272.64,-38827.07,1402
2024-10-06 8:02:30,27670,5.55,272.64,-38827.07,1403
2024-10-06 8:02:31,27670,5.55,272.64,-38827.07,1404
2024-10-06 8:02:32,27670,5.55,272.64,-38827.07,1405
2024-10-06 8:02:33,27670,5.55,272.64,-38827.07,1406
2024-10-06 8:02:34,27670,5.55,272.64,-38827.07,1407
2024-10-06 8:02:35,27670,5.56,272.64,-38827.07,1408
2024-10-06 8:02:36,27670,5.56,272.64,-38827.07,1409
2024-10-06 8:02:37,27670,5.56,272.64,-38827.07,1410
2024-10-06 8:02:38,27670,5.56,272.64,-38827.07,1411
2024-10-06 8:02:39,27670,5.56,272.64,-38827.07,1412
2024-10-06 8:02:40,27670,5.56,272.64,-38827.07,1413
2024-10-06 8:02:41,27670,5.56,272.64,-38827.07,1414
2024-10-06 8:02:42,27670,5.57,272.64,-38827.07,1415
2024-10-06 8:02:43,27670,5.57,272.64,-38827.07,1416
2024-10-06 8:02:44,27670,5.57,272.64,-38827.07,1417
2024-10-06 8:02:45,27670,5.57,272.64,-38827.07,1418
2024-10-06 8:02:46,27670,5.57,272.64,-38827.07,1419
2024-10-06 8:02:47,27670,5.57,272.64,-38827.07,1420
2024-10-06 8:02:48,27670,5.58,272.64,-38827.07,1421
2024-10-06 8:02:49,27670,5.58,272.64,-38827.07,1422
2024-10-06 8:02:50,27670,5.58,272.64,-38827.07,1423
2024-10-06 8:02:51,27670,5.59,272.64,-38827.07,1424
2024-10-06 8:02:52,27670,5.59,272.64,-38827.07,1425
2024-10-06 8:02:53,27669,5.59,272.63,-38826.49,1426
2024-10-06 8:02:54,27664,5.58,272.58,-38823.64,1427
2024-10-06 8:02:55,27655,5.57,272.49,-38818.49,1428
2024-10-06 8:02:56,27647,5.56,272.41,-38813.91,1429
2024-10-06 8:02:57,27636,5.55,272.3,-38807.61,1430
2024-10-06 8:02:58,27626,5.54,272.19,-38801.9,1431
2024-10-06 8:02:59,27614,5.52,272.07,-38795.02,1432
2024-10-06 8:03:00,27602,5.52,271.95,-38788.15,1433
2024-10-06 8:03:01,27590,5.5,271.83,-38781.27,1434
2024-10-06 8:03:02,27580,5.5,271.72,-38775.54,1435
2024-10-06 8:03:03,27566,5.49,271.58,-38767.51,1436
2024-10-06 8:03:04,27556,5.48,271.48,-38761.79,1437
2024-10-06 8:03:05,27544,5.47,271.35,-38754.9,1438
2024-10-06 8:03:06,27530,5.46,271.21,-38746.86,1439
2024-10-06 8:03:07,27516,5.45,271.07,-38738.82,1440
2024-10-06 8:03:08,27501,5.45,270.92,-38730.21,1441
2024-10-06 8:03:09,27489,5.44,270.79,-38723.31,1442
2024-10-06 8:03:10,27478,5.43,270.68,-38716.99,1443
2024-10-06 8:03:11,27464,5.43,270.54,-38708.94,1444
2024-10-06 8:03:12,27450,5.42,270.39,-38700.88,1445
2024-10-06 8:03:13,27437,5.42,270.26,-38693.39,1446
2024-10-06 8:03:14,27424,5.42,270.13,-38685.92,1447
2024-10-06 8:03:15,27413,5.41,270.02,-38679.57,1448
2024-10-06 8:03:16,27403,5.41,269.91,-38673.82,1449
2024-10-06 8:03:17,27394,5.41,269.82,-38668.64,1450
2024-10-06 8:03:18,27382,5.4,269.7,-38661.71,1451
2024-10-06 8:03:19,27367,5.4,269.54,-38653.07,1452
2024-10-06 8:03:20,27352,5.4,269.39,-38644.4,1453
2024-10-06 8:03:21,27338,5.39,269.25,-38636.33,1454
2024-10-06 8:03:22,27324,5.39,269.1,-38628.24,1455
2024-10-06 8:03:23,27309,5.39,268.95,-38619.58,1456
2024-10-06 8:03:24,27296,5.38,268.82,-38612.07,1457
2024-10-06 8:03:26,27282,5.38,268.68,-38603.97,1458
2024-10-06 8:03:27,27269,5.38,268.54,-38596.45,1459
2024-10-06 8:03:28,27256,5.37,268.41,-38588.93,1460
2024-10-06 8:03:29,27239,5.37,268.24,-38579.09,1461
2024-10-06 8:03:30,27226,5.37,268.1,-38571.56,1462
2024-10-06 8:03:31,27212,5.37,267.96,-38563.45,1463
2024-10-06 8:03:32,27200,5.37,267.84,-38556.49,1464
2024-10-06 8:03:33,27188,5.36,267.71,-38549.53,1465
2024-10-06 8:03:34,27176,5.36,267.59,-38542.57,1466
2024-10-06 8:03:35,27162,5.36,267.45,-38534.46,1467
2024-10-06 8:03:36,27146,5.36,267.28,-38525.16,1468
2024-10-06 8:03:37,27131,5.36,267.13,-38516.46,1469
2024-10-06 8:03:38,27117,5.34,266.99,-38508.32,1470
2024-10-06 8:03:39,27102,5.34,266.83,-38499.6,1471
2024-10-06 8:03:40,27086,5.33,266.67,-38490.3,1472
2024-10-06 8:03:41,27073,5.33,266.54,-38482.73,1473
2024-10-06 8:03:42,27060,5.33,266.4,-38475.16,1474
2024-10-06 8:03:43,27050,5.33,266.3,-38469.35,1475
2024-10-06 8:03:44,27044,5.33,266.24,-38465.85,1476
2024-10-06 8:03:45,27036,5.33,266.16,-38461.19,1477
2024-10-06 8:03:46,27028,5.33,266.08,-38456.54,1478
2024-10-06 8:03:47,27026,5.33,266.06,-38455.36,1479
2024-10-06 8:03:48,27023,5.33,266.03,-38453.61,1480
2024-10-06 8:03:49,27020,5.33,266,-38451.87,1481
2024-10-06 8:03:50,27012,5.33,265.91,-38447.2,1482
2024-10-06 8:03:51,27006,5.33,265.85,-38443.7,1483
2024-10-06 8:03:52,27001,5.32,265.8,-38440.79,1484
2024-10-06 8:03:53,27001,5.33,265.8,-38440.79,1485
2024-10-06 8:03:54,27000,5.33,265.79,-38440.2,1486
2024-10-06 8:03:55,26999,5.33,265.78,-38439.62,1487
2024-10-06 8:03:56,26997,5.33,265.76,-38438.46,1488
2024-10-06 8:03:57,26992,5.32,265.71,-38435.54,1489
2024-10-06 8:03:58,26990,5.33,265.69,-38434.38,1490
2024-10-06 8:03:59,26989,5.33,265.68,-38433.79,1491
2024-10-06 8:04:00,26987,5.33,265.66,-38432.63,1492
2024-10-06 8:04:01,26986,5.33,265.65,-38432.04,1493
2024-10-06 8:04:02,26986,5.33,265.65,-38432.04,1494
2024-10-06 8:04:03,26978,5.33,265.57,-38427.38,1495
2024-10-06 8:04:04,26967,5.32,265.45,-38420.96,1496
2024-10-06 8:04:05,26958,5.33,265.36,-38415.71,1497
2024-10-06 8:04:06,26951,5.32,265.29,-38411.61,1498
2024-10-06 8:04:07,26945,5.32,265.23,-38408.11,1499
2024-10-06 8:04:08,26938,5.32,265.16,-38404.02,1500
2024-10-06 8:04:09,26934,5.32,265.12,-38401.68,1501
2024-10-06 8:04:10,26933,5.32,265.11,-38401.1,1502
2024-10-06 8:04:11,26931,5.32,265.09,-38399.93,1503
2024-10-06 8:04:12,26928,5.32,265.05,-38398.18,1504
2024-10-06 8:04:13,26922,5.32,264.99,-38394.67,1505
2024-10-06 8:04:14,26918,5.32,264.95,-38392.34,1506
2024-10-06 8:04:15,26917,5.32,264.94,-38391.75,1507
2024-10-06 8:04:16,26921,5.32,264.98,-38394.08,1508
2024-10-06 8:04:17,26923,5.32,265,-38395.25,1509
2024-10-06 8:04:18,26920,5.32,264.97,-38393.5,1510
2024-10-06 8:04:19,26913,5.32,264.9,-38389.41,1511
2024-10-06 8:04:20,26897,5.32,264.74,-38380.04,1512
2024-10-06 8:04:21,26877,5.32,264.53,-38368.35,1513
2024-10-06 8:04:22,26858,5.31,264.34,-38357.22,1514
2024-10-06 8:04:23,26835,5.31,264.1,-38343.76,1515
2024-10-06 8:04:24,26810,5.31,263.85,-38329.08,1516
2024-10-06 8:04:25,26782,5.3,263.56,-38312.66,1517
2024-10-06 8:04:26,26758,5.3,263.32,-38298.56,1518
2024-10-06 8:04:27,26730,5.3,263.03,-38282.11,1519
2024-10-06 8:04:28,26700,5.29,262.72,-38264.47,1520
2024-10-06 8:04:29,26673,5.29,262.45,-38248.57,1521
2024-10-06 8:04:30,26644,5.28,262.15,-38231.49,1522
2024-10-06 8:04:31,26616,5.28,261.86,-38214.98,1523
2024-10-06 8:04:32,26590,5.28,261.6,-38199.63,1524
2024-10-06 8:04:33,26567,5.27,261.36,-38186.04,1525
2024-10-06 8:04:34,26542,5.27,261.11,-38171.27,1526
2024-10-06 8:04:36,26518,5.27,260.86,-38157.06,1527
2024-10-06 8:04:37,26493,5.27,260.61,-38142.26,1528
2024-10-06 8:04:38,26470,5.26,260.37,-38128.64,1529
2024-10-06 8:04:39,26445,5.26,260.11,-38113.81,1530
2024-10-06 8:04:40,26423,5.26,259.89,-38100.77,1531
2024-10-06 8:04:41,26398,5.26,259.63,-38085.93,1532
2024-10-06 8:04:42,26373,5.26,259.38,-38071.07,1533
2024-10-06 8:04:43,26347,5.25,259.11,-38055.61,1534
2024-10-06 8:04:44,26321,5.25,258.85,-38040.14,1535
2024-10-06 8:04:45,26295,5.25,258.58,-38024.66,1536
2024-10-06 8:04:46,26272,5.25,258.35,-38010.95,1537
2024-10-06 8:04:47,26247,5.24,258.09,-37996.03,1538
2024-10-06 8:04:48,26220,5.23,257.81,-37979.92,1539
2024-10-06 8:04:49,26193,5.23,257.54,-37963.79,1540
2024-10-06 8:04:50,26166,5.23,257.26,-37947.64,1541
2024-10-06 8:04:51,26140,5.23,257,-37932.09,1542
2024-10-06 8:04:52,26111,5.22,256.7,-37914.71,1543
2024-10-06 8:04:53,26080,5.22,256.38,-37896.13,1544
2024-10-06 8:04:54,26051,5.22,256.08,-37878.74,1545
2024-10-06 8:04:55,26020,5.21,255.77,-37860.12,1546
2024-10-06 8:04:56,25991,5.21,255.47,-37842.68,1547
2024-10-06 8:04:57,25962,5.2,255.17,-37825.23,1548
2024-10-06 8:04:58,25930,5.2,254.85,-37805.95,1549
2024-10-06 8:04:59,25897,5.2,254.51,-37786.07,1550
2024-10-06 8:05:00,25865,5.2,254.18,-37766.75,1551
2024-10-06 8:05:01,25831,5.2,253.83,-37746.21,1552
2024-10-06 8:05:02,25799,5.2,253.51,-37726.86,1553
2024-10-06 8:05:03,25769,5.19,253.2,-37708.7,1554
2024-10-06 8:05:04,25739,5.19,252.89,-37690.52,1555
2024-10-06 8:05:05,25709,5.18,252.59,-37672.32,1556
2024-10-06 8:05:06,25678,5.18,252.27,-37653.51,1557
2024-10-06 8:05:07,25646,5.18,251.94,-37634.06,1558
2024-10-06 8:05:08,25614,5.18,251.62,-37614.59,1559
2024-10-06 8:05:09,25582,5.17,251.29,-37595.11,1560
2024-10-06 8:05:10,25555,5.17,251.01,-37578.66,1561
2024-10-06 8:05:11,25529,5.17,250.75,-37562.79,1562
2024-10-06 8:05:12,25500,5.17,250.45,-37545.09,1563
2024-10-06 8:05:13,25473,5.16,250.17,-37528.6,1564
2024-10-06 8:05:14,25444,5.17,249.88,-37510.85,1565
2024-10-06 8:05:15,25413,5.16,249.56,-37491.88,1566
2024-10-06 8:05:16,25389,5.16,249.31,-37477.17,1567
2024-10-06 8:05:17,25366,5.16,249.08,-37463.07,1568
2024-10-06 8:05:18,25340,5.16,248.81,-37447.11,1569
2024-10-06 8:05:19,25311,5.15,248.52,-37429.3,1570
2024-10-06 8:05:20,25283,5.15,248.23,-37412.09,1571
2024-10-06 8:05:21,25259,5.15,247.98,-37397.32,1572
2024-10-06 8:05:22,25232,5.15,247.71,-37380.7,1573
2024-10-06 8:05:23,25204,5.15,247.42,-37363.45,1574
2024-10-06 8:05:24,25174,5.14,247.11,-37344.93,1575
2024-10-06 8:05:25,25147,5.14,246.84,-37328.26,1576
2024-10-06 8:05:26,25116,5.13,246.52,-37309.11,1577
2024-10-06 8:05:27,25090,5.14,246.26,-37293.03,1578
2024-10-06 8:05:28,25064,5.13,245.99,-37276.92,1579
2024-10-06 8:05:29,25035,5.12,245.69,-37258.95,1580
2024-10-06 8:05:30,25004,5.12,245.38,-37239.73,1581
2024-10-06 8:05:31,24981,5.12,245.14,-37225.45,1582
2024-10-06 8:05:32,24956,5.12,244.89,-37209.92,1583
2024-10-06 8:05:33,24925,5.11,244.57,-37190.63,1584
2024-10-06 8:05:34,24894,5.11,244.25,-37171.34,1585
2024-10-06 8:05:35,24866,5.11,243.96,-37153.89,1586
2024-10-06 8:05:36,24838,5.1,243.68,-37136.42,1587
2024-10-06 8:05:37,24814,5.1,243.43,-37121.45,1588
2024-10-06 8:05:38,24791,5.1,243.2,-37107.08,1589
2024-10-06 8:05:39,24760,5.1,242.88,-37087.7,1590
2024-10-06 8:05:40,24729,5.1,242.56,-37068.3,1591
2024-10-06 8:05:41,24701,5.1,242.28,-37050.75,1592
2024-10-06 8:05:42,24674,5.09,242,-37033.83,1593
2024-10-06 8:05:43,24644,5.08,241.69,-37015,1594
2024-10-06 8:05:44,24614,5.09,241.39,-36996.15,1595
2024-10-06 8:05:46,24581,5.08,241.05,-36975.39,1596
2024-10-06 8:05:47,24550,5.08,240.73,-36955.88,1597
2024-10-06 8:05:48,24519,5.08,240.42,-36936.34,1598
2024-10-06 8:05:49,24490,5.07,240.12,-36918.05,1599
2024-10-06 8:05:50,24463,5.07,239.84,-36901.01,1600
2024-10-06 8:05:51,24431,5.07,239.52,-36880.79,1601
2024-10-06 8:05:52,24399,5.07,239.19,-36860.53,1602
2024-10-06 8:05:53,24366,5.06,238.85,-36839.63,1603
2024-10-06 8:05:54,24336,5.06,238.54,-36820.63,1604
2024-10-06 8:05:55,24307,5.06,238.25,-36802.21,1605
2024-10-06 8:05:56,24276,5.06,237.93,-36782.52,1606
2024-10-06 8:05:57,24246,5.05,237.62,-36763.43,1607
2024-10-06 8:05:58,24216,5.05,237.32,-36744.34,1608
2024-10-06 8:05:59,24185,5.05,237,-36724.59,1609
2024-10-06 8:06:00,24155,5.05,236.69,-36705.45,1610
2024-10-06 8:06:01,24123,5.05,236.37,-36685.02,1611
2024-10-06 8:06:02,24090,5.04,236.03,-36663.92,1612
2024-10-06 8:06:03,24058,5.04,235.7,-36643.44,1613
2024-10-06 8:06:04,24025,5.04,235.36,-36622.3,1614
2024-10-06 8:06:05,23993,5.03,235.04,-36601.78,1615
2024-10-06 8:06:06,23962,5.03,234.72,-36581.88,1616
2024-10-06 8:06:07,23928,5.03,234.37,-36560.02,1617
2024-10-06 8:06:08,23894,5.03,234.02,-36538.15,1618
2024-10-06 8:06:09,23861,5.02,233.69,-36516.89,1619
2024-10-06 8:06:10,23827,5.02,233.34,-36494.96,1620
2024-10-06 8:06:11,23789,5.02,232.95,-36470.43,1621
2024-10-06 8:06:12,23757,5.01,232.62,-36449.75,1622
2024-10-06 8:06:13,23723,5,232.27,-36427.73,1623
2024-10-06 8:06:14,23689,5,231.93,-36405.71,1624
2024-10-06 8:06:15,23655,5,231.58,-36383.65,1625
2024-10-06 8:06:16,23621,5,231.23,-36361.56,1626
2024-10-06 8:06:17,23586,4.99,230.87,-36338.8,1627
2024-10-06 8:06:18,23552,4.99,230.53,-36316.68,1628
2024-10-06 8:06:19,23514,4.99,230.14,-36291.89,1629
2024-10-06 8:06:20,23479,4.98,229.78,-36269.07,1630
2024-10-06 8:06:21,23447,4.98,229.45,-36248.15,1631
2024-10-06 8:06:22,23413,4.98,229.1,-36225.91,1632
2024-10-06 8:06:23,23381,4.98,228.78,-36204.96,1633
2024-10-06 8:06:24,23348,4.97,228.44,-36183.32,1634
2024-10-06 8:06:25,23314,4.97,228.09,-36161,1635
2024-10-06 8:06:26,23283,4.97,227.77,-36140.63,1636
2024-10-06 8:06:27,23250,4.97,227.44,-36118.92,1637
2024-10-06 8:06:28,23218,4.97,227.11,-36097.85,1638
2024-10-06 8:06:29,23186,4.96,226.78,-36076.75,1639
2024-10-06 8:06:30,23151,4.96,226.42,-36053.64,1640
2024-10-06 8:06:31,23114,4.95,226.05,-36029.19,1641
2024-10-06 8:06:32,23084,4.95,225.74,-36009.34,1642
2024-10-06 8:06:33,23047,4.95,225.36,-35984.82,1643
2024-10-06 8:06:34,23007,4.95,224.95,-35958.29,1644
2024-10-06 8:06:35,22977,4.95,224.64,-35938.36,1645
2024-10-06 8:06:36,22946,4.94,224.33,-35917.75,1646
2024-10-06 8:06:37,22912,4.94,223.98,-35895.12,1647
2024-10-06 8:06:38,22879,4.94,223.64,-35873.13,1648
2024-10-06 8:06:39,22846,4.93,223.3,-35851.11,1649
2024-10-06 8:06:40,22815,4.94,222.99,-35830.4,1650
2024-10-06 8:06:41,22787,4.93,222.7,-35811.68,1651
2024-10-06 8:06:42,22749,4.93,222.31,-35786.23,1652
2024-10-06 8:06:43,22716,4.93,221.97,-35764.11,1653
2024-10-06 8:06:44,22680,4.92,221.61,-35739.95,1654
2024-10-06 8:06:45,22646,4.92,221.26,-35717.1,1655
2024-10-06 8:06:46,22610,4.92,220.89,-35692.88,1656
2024-10-06 8:06:47,22572,4.92,220.5,-35667.27,1657
2024-10-06 8:06:48,22534,4.91,220.11,-35641.64,1658
2024-10-06 8:06:49,22497,4.9,219.74,-35616.65,1659
2024-10-06 8:06:50,22457,4.9,219.33,-35589.59,1660
2024-10-06 8:06:51,22417,4.89,218.92,-35562.49,1661
2024-10-06 8:06:52,22374,4.89,218.48,-35533.31,1662
2024-10-06 8:06:53,22331,4.89,218.04,-35504.09,1663
2024-10-06 8:06:54,22290,4.88,217.62,-35476.19,1664
2024-10-06 8:06:56,22245,4.88,217.16,-35445.51,1665
2024-10-06 8:06:57,22206,4.88,216.76,-35418.89,1666
2024-10-06 8:06:58,22166,4.88,216.35,-35391.53,1667
2024-10-06 8:06:59,22127,4.87,215.95,-35364.84,1668
2024-10-06 8:07:00,22085,4.87,215.52,-35336.04,1669
2024-10-06 8:07:01,22042,4.86,215.08,-35306.51,1670
2024-10-06 8:07:02,22000,4.86,214.65,-35277.62,1671
2024-10-06 8:07:03,21958,4.86,214.22,-35248.68,1672
2024-10-06 8:07:04,21916,4.86,213.79,-35219.71,1673
2024-10-06 8:07:05,21876,4.85,213.38,-35192.07,1674
2024-10-06 8:07:06,21830,4.85,212.91,-35160.22,1675
2024-10-06 8:07:07,21785,4.85,212.45,-35129.04,1676
2024-10-06 8:07:08,21743,4.85,212.02,-35099.87,1677
2024-10-06 8:07:09,21697,4.84,211.55,-35067.88,1678
2024-10-06 8:07:10,21654,4.84,211.11,-35037.92,1679
2024-10-06 8:07:11,21609,4.83,210.65,-35006.51,1680
2024-10-06 8:07:12,21569,4.83,210.24,-34978.56,1681
2024-10-06 8:07:13,21525,4.83,209.79,-34947.75,1682
2024-10-06 8:07:14,21484,4.83,209.37,-34919.01,1683
2024-10-06 8:07:15,21443,4.82,208.95,-34890.21,1684
2024-10-06 8:07:16,21400,4.82,208.52,-34859.97,1685
2024-10-06 8:07:17,21356,4.82,208.07,-34828.98,1686
2024-10-06 8:07:18,21315,4.82,207.65,-34800.04,1687
2024-10-06 8:07:19,21277,4.81,207.26,-34773.18,1688
2024-10-06 8:07:20,21233,4.81,206.81,-34742.03,1689
2024-10-06 8:07:21,21192,4.81,206.39,-34712.96,1690
2024-10-06 8:07:22,21148,4.8,205.94,-34681.72,1691
2024-10-06 8:07:23,21109,4.8,205.54,-34653.98,1692
2024-10-06 8:07:24,21070,4.8,205.14,-34626.2,1693
2024-10-06 8:07:25,21033,4.79,204.76,-34599.81,1694
2024-10-06 8:07:26,20994,4.79,204.36,-34571.95,1695
2024-10-06 8:07:27,20954,4.78,203.95,-34543.32,1696
2024-10-06 8:07:28,20918,4.78,203.59,-34517.53,1697
2024-10-06 8:07:29,20875,4.78,203.15,-34486.67,1698
2024-10-06 8:07:30,20836,4.78,202.75,-34458.65,1699
2024-10-06 8:07:31,20796,4.77,202.34,-34429.84,1700
2024-10-06 8:07:32,20755,4.77,201.92,-34400.29,1701
2024-10-06 8:07:33,20712,4.77,201.48,-34369.23,1702
2024-10-06 8:07:34,20677,4.77,201.12,-34343.91,1703
2024-10-06 8:07:35,20639,4.76,200.73,-34316.38,1704
2024-10-06 8:07:36,20597,4.76,200.3,-34285.92,1705
2024-10-06 8:07:37,20556,4.76,199.88,-34256.12,1706
2024-10-06 8:07:38,20520,4.75,199.51,-34229.93,1707
2024-10-06 8:07:39,20482,4.75,199.13,-34202.22,1708
2024-10-06 8:07:40,20447,4.75,198.77,-34176.68,1709
2024-10-06 8:07:41,20410,4.75,198.39,-34149.64,1710
2024-10-06 8:07:42,20370,4.74,197.98,-34120.36,1711
2024-10-06 8:07:43,20336,4.74,197.63,-34095.43,1712
2024-10-06 8:07:44,20296,4.74,197.22,-34066.07,1713
2024-10-06 8:07:45,20264,4.74,196.9,-34042.54,1714
2024-10-06 8:07:46,20224,4.73,196.49,-34013.08,1715
2024-10-06 8:07:47,20186,4.73,196.1,-33985.06,1716
2024-10-06 8:07:48,20149,4.73,195.72,-33957.73,1717
2024-10-06 8:07:49,20113,4.73,195.35,-33931.1,1718
2024-10-06 8:07:50,20075,4.73,194.96,-33902.95,1719
2024-10-06 8:07:51,20042,4.73,194.63,-33878.47,1720
2024-10-06 8:07:52,20008,4.73,194.28,-33853.22,1721
2024-10-06 8:07:53,19968,4.72,193.87,-33823.46,1722
2024-10-06 8:07:54,19932,4.72,193.5,-33796.64,1723
2024-10-06 8:07:55,19905,4.72,193.22,-33776.48,1724
2024-10-06 8:07:56,19869,4.72,192.86,-33749.6,1725
2024-10-06 8:07:57,19836,4.72,192.52,-33724.91,1726
2024-10-06 8:07:58,19805,4.72,192.2,-33701.7,1727
2024-10-06 8:07:59,19768,4.71,191.82,-33673.94,1728
2024-10-06 8:08:00,19736,4.71,191.5,-33649.91,1729
2024-10-06 8:08:01,19707,4.71,191.2,-33628.1,1730
2024-10-06 8:08:02,19675,4.71,190.87,-33604,1731
2024-10-06 8:08:03,19639,4.71,190.5,-33576.86,1732
2024-10-06 8:08:04,19604,4.71,190.15,-33550.43,1733
2024-10-06 8:08:05,19565,4.71,189.75,-33520.93,1734
2024-10-06 8:08:07,19535,4.71,189.44,-33498.2,1735
2024-10-06 8:08:08,19500,4.71,189.08,-33471.66,1736
2024-10-06 8:08:09,19465,4.71,188.72,-33445.07,1737
